10000000, 13113021.850586
20000000, 26762008.666992
30000000, 61240911.483765
40000000, 41664123.535156
50000000, 57258129.119873
60000000, 97510814.666748
70000000, 141756057.739258
80000000, 70660114.288330
90000000, 79126834.869385
100000000, 190490961.074829
110000000, 101325988.769531
120000000, 112497091.293335
130000000, 227256059.646606
140000000, 242357969.284058
150000000, 139958143.234253
160000000, 323463916.778564
170000000, 297624111.175537
180000000, 160424947.738647
190000000, 230176925.659180
200000000, 385244131.088257
210000000, 192243099.212646
220000000, 199603796.005249
230000000, 465214967.727661
240000000, 216076850.891113
250000000, 237190008.163452
260000000, 537428855.895996
270000000, 238220930.099487
280000000, 249849081.039429
290000000, 535839080.810547
300000000, 538267135.620117
310000000, 291357994.079590
320000000, 560803174.972534
330000000, 629829883.575439
340000000, 300342082.977295
350000000, 317346096.038818
360000000, 688623905.181885
370000000, 350137233.734131
380000000, 709770917.892456
390000000, 356225967.407227
400000000, 375149011.611938
410000000, 727897882.461548
420000000, 813985109.329224
430000000, 381864070.892334
440000000, 831378936.767578
450000000, 405878782.272339
460000000, 860188961.029053
470000000, 582496166.229248
480000000, 421422958.374023
490000000, 549359083.175659
500000000, 884350061.416626
510000000, 495835065.841675
520000000, 1119613170.623779
530000000, 524837017.059326
540000000, 476666927.337646
550000000, 1175167083.740234
560000000, 696755886.077881
570000000, 690829992.294312
580000000, 889142990.112305
590000000, 554257869.720459
600000000, 866163969.039917
610000000, 549411058.425903
620000000, 1388897895.812988
630000000, 1116108894.348145
640000000, 567278146.743774
650000000, 591534137.725830
660000000, 1464992046.356201
670000000, 1019192934.036255
680000000, 783143997.192383
690000000, 1219381093.978882
700000000, 644187927.246094
710000000, 989467859.268188
720000000, 981849908.828735
730000000, 1509623050.689697
740000000, 1348742008.209229
750000000, 679154157.638550
760000000, 723095893.859863
770000000, 1388187170.028687
780000000, 713789939.880371
790000000, 1451987981.796265
800000000, 1415849924.087524
810000000, 1410016059.875488
820000000, 866208076.477051
830000000, 789540052.413940
840000000, 1539540052.413940
850000000, 992007970.809937
860000000, 1657478094.100952
870000000, 1152091979.980469
880000000, 1546858072.280884
890000000, 1033153057.098389
900000000, 990292072.296143
910000000, 827836990.356445
920000000, 1925026178.359985
930000000, 824102163.314819
940000000, 1612574815.750122
950000000, 920745849.609375
960000000, 1247014999.389648
970000000, 1732975006.103516
980000000, 875946998.596191
990000000, 1760556936.264038
1000000000, 887124061.584473
40000000, 86240053.176880
41000000, 41306018.829346
42000000, 43252944.946289
43000000, 42690038.681030
44000000, 43975114.822388
45000000, 41206836.700439
46000000, 46921968.460083
47000000, 46066999.435425
48000000, 51490068.435669
49000000, 48784017.562866
50000000, 49255132.675171
51000000, 49858808.517456
52000000, 47359943.389893
53000000, 53117990.493774
54000000, 52522897.720337
55000000, 55044889.450073
56000000, 56746959.686279
57000000, 54032802.581787
58000000, 56163072.586060
59000000, 58875083.923340
60000000, 59678792.953491
10000000, 12830018.997192
11000000, 16320943.832397
12000000, 14611959.457397
13000000, 17758131.027222
14000000, 13902187.347412
15000000, 29874086.380005
16000000, 18573045.730591
17000000, 18633842.468262
18000000, 21358966.827393
19000000, 21251916.885376
20000000, 25006055.831909
21000000, 21894931.793213
22000000, 23123025.894165
23000000, 26608943.939209
24000000, 23499965.667725
25000000, 25712013.244629
26000000, 29731035.232544
27000000, 28123140.335083
28000000, 33324003.219604
29000000, 31234025.955200
30000000, 33689022.064209
31000000, 30903100.967407
32000000, 33093214.035034
33000000, 34377813.339233
34000000, 33097982.406616
35000000, 37565946.578979
36000000, 35952806.472778
37000000, 35927057.266235
38000000, 47613143.920898
39000000, 48769950.866699
40000000, 39581060.409546
60000000, 53128004.074097
61000000, 59592962.265015
62000000, 117254018.783569
63000000, 60192823.410034
64000000, 59576034.545898
65000000, 64916133.880615
66000000, 64992904.663086
67000000, 66370010.375977
68000000, 62963962.554932
69000000, 73318958.282471
70000000, 67485094.070435
71000000, 69271087.646484
72000000, 67117929.458618
73000000, 69854021.072388
74000000, 72460174.560547
75000000, 67409038.543701
76000000, 78373193.740845
77000000, 71503877.639771
78000000, 83884954.452515
79000000, 72707891.464233
80000000, 75532913.208008
81000000, 76496124.267578
82000000, 75299024.581909
83000000, 82018136.978149
84000000, 79324960.708618
85000000, 81372022.628784
86000000, 79331159.591675
87000000, 86134910.583496
88000000, 82148075.103760
89000000, 79715013.504028
90000000, 96147060.394287
91000000, 83648920.059204
92000000, 173917055.130005
93000000, 82907915.115356
94000000, 89850187.301636
95000000, 88963985.443115
96000000, 90763092.041016
97000000, 92257976.531982
98000000, 89494943.618774
99000000, 98165035.247803
100000000, 93336105.346680
